source_id,kind,auc,panel_size,panel_dist_chars,pop_cognitively_unimpaired,pop_impaired_or_mixed,end_amyloid_status,end_clinical_diagnosis,end_cognitive_decline,plat_somascan,plat_olink,plat_nulisa,plat_simoa,plat_lumipulse,plat_elecsys,plat_msd,plat_mass_spec,population,endpoint,broad_platform,targeted_platform
2026_diagnostic_performance_of_plasma_gfap_in_preclinical_stages.pdf,fulltext,0.67,,,True,True,True,True,True,False,False,False,True,True,True,False,False,mixed,amyloid_status,False,True
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.79,31.0,491.0,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.72,31.0,939.0,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.53,31.0,1142.0,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.79,31.0,1404.0,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.71,,,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.85,,,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.95,,,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_discoverydriven_plasma_proteomics_identifies_a_multiprotein_signature_for.pdf,fulltext,0.79,,,True,True,True,True,True,False,False,False,False,False,False,False,True,mixed,amyloid_status,True,False
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.878,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.907,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.883,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.878,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.907,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_elecsys_ptau217_plasma_immunoassay_detection_of_amyloid_pathology.pdf,fulltext,0.862,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_incremental_value_of_plasma_biomarkers_in_predicting_clinical.pdf,fulltext,0.78,,,True,True,True,True,True,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2026_incremental_value_of_plasma_biomarkers_in_predicting_clinical.pdf,fulltext,0.8,,,True,True,True,True,True,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2026_inner_retinal_layer_thickness_reflects_plasma_biomarkers_in.pdf,fulltext,0.93,,,True,True,False,True,True,False,False,False,False,False,False,True,False,mixed,cognitive_decline,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.86,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.776,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.863,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.863,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.819,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.86,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.75,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_olfactory_radiomics_signatures_link_ptau217_to_cognitive_impairment.pdf,fulltext,0.86,,,True,True,True,True,True,False,False,False,False,True,False,False,False,mixed,amyloid_status,False,True
2026_plasma_phosphorylated_tau_217_detects_amyloid_in_neuronal.pdf,fulltext,0.92,,,True,True,True,True,True,False,False,False,False,True,True,False,False,mixed,amyloid_status,False,True
2026_plasma_phosphorylated_tau_217_detects_amyloid_in_neuronal.pdf,fulltext,0.98,,,True,True,True,True,True,False,False,False,False,True,True,False,False,mixed,amyloid_status,False,True
2026_plasma_phosphorylated_tau_217_detects_amyloid_in_neuronal.pdf,fulltext,0.94,,,True,True,True,True,True,False,False,False,False,True,True,False,False,mixed,amyloid_status,False,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.92,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.861,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.855,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.85,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.865,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.773,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.94,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.879,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.893,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.86,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.92,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_proteomic_signatures_of_preclinical_alzheimers_disease_in.pdf,fulltext,0.76,,,True,True,True,True,True,False,False,True,True,True,False,False,False,mixed,amyloid_status,True,True
2026_plasma_ptau_217amyloid_142_ratio_for_enhanced_accuracy.pdf,fulltext,0.88,,,True,True,True,True,True,False,False,False,False,True,True,False,True,mixed,amyloid_status,True,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.538,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.901,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.95,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.95,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.901,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.908,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.914,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.926,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.933,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.95,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.92,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prediction_of_cognitive_decline_and_alzheimers_disease_conversion.pdf,fulltext,0.95,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.74,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.77,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.9,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.92,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.93,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.93,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_prospective_study_on_clinical_utility_of_plasma_ptau217.pdf,fulltext,0.93,,,True,True,True,True,True,False,False,False,False,True,False,False,True,mixed,amyloid_status,True,True
2026_realworld_diagnostic_performance_of_bloodbased_biomarkers_for_alzheimers.pdf,fulltext,0.65,,,True,True,True,True,True,False,False,False,True,True,True,False,False,mixed,amyloid_status,False,True
2026_realworld_diagnostic_performance_of_bloodbased_biomarkers_for_alzheimers.pdf,fulltext,0.74,,,True,True,True,True,True,False,False,False,True,True,True,False,False,mixed,amyloid_status,False,True
2026_the_association_between_apoe_4_carrierships_and_the.pdf,fulltext,0.8,,,True,True,True,True,True,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
